link,lang,parent_name,child_name,block_index,block_content,content_txt
https://stickerapp.co.uk/press/image-gallery,uk,press,image-gallery,4,"<p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/0eb0a630e00f845f237b24851cdd6a6f38124ee5_thumb_sm.png"" alt=""Custom Vinyl Stickers"" width=""400"" height=""400"" data-attachment-id=""4556513"" /></center>
<p class=""text-center""><br /><strong>Vinyl Sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/0eb0a630e00f845f237b24851cdd6a6f38124ee5.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/547370390ca38f9e507092d1e7b6eca52a89d6f3_thumb_sm.png"" alt=""Custom Holographic Stickers"" width=""400"" height=""400"" data-attachment-id=""4556501"" /></center>
<p class=""text-center""><br /><strong>Holographic sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/547370390ca38f9e507092d1e7b6eca52a89d6f3.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/70d796e543f4c32e741ba9842f373b0d49386f0f_thumb_sm.png"" alt=""Custom Prismatic Stickers"" width=""400"" height=""400"" data-attachment-id=""4556508"" /></center><br />
<p class=""text-center""><strong>Prismatic Sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/70d796e543f4c32e741ba9842f373b0d49386f0f.jpg"">DOWNLOAD</a></p>
</div>
</div>"," 


Vinyl Sticker
Download


Holographic sticker
Download


Prismatic Sticker
DOWNLOAD

"
https://stickerapp.co.uk/press/image-gallery,uk,press,image-gallery,5,"<p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/fc5b8037e5d449d54f1f5082b4d0ac8c1236c23a_thumb_sm.png"" alt=""Custom Mirror Stickers"" width=""400"" height=""400"" data-attachment-id=""4556506"" /></center>
<p class=""text-center""><br /><strong>Mirro Sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/fc5b8037e5d449d54f1f5082b4d0ac8c1236c23a.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/2a9240d8760d4bd071523b3b1b18961a7707d082_thumb_sm.png"" alt=""Custom Matt Vinyl Stickers"" width=""400"" height=""400"" data-attachment-id=""4556503"" /></center>
<p class=""text-center""><br /><strong>Matte Vinyl sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/2a9240d8760d4bd071523b3b1b18961a7707d082.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/ca324c5d587a7f22a57346167aede8aa6c9be527_thumb_sm.png"" alt=""Custom Glitter Stickers"" width=""400"" height=""400"" data-attachment-id=""4556499"" /></center>
<p class=""text-center""><br /><strong>Glitter Sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/ca324c5d587a7f22a57346167aede8aa6c9be527.jpg"">DOWNLOAD</a></p>
</div>
</div>"," 


Mirro Sticker
Download


Matte Vinyl sticker
Download


Glitter Sticker
DOWNLOAD

"
https://stickerapp.co.uk/press/image-gallery,uk,press,image-gallery,6,"<p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/754abe3a178c6940ac1ff27722975ec1129456b2_thumb_sm.png"" alt=""Custom Clear Stickers"" width=""400"" height=""400"" data-attachment-id=""4556496"" /></center>
<p class=""text-center""><br /><strong>Clear Sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/754abe3a178c6940ac1ff27722975ec1129456b2.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/ea3fb5f5ae73fee837b3a1f7d3a8228d49056e6a_thumb_sm.png"" alt=""Custom Clear Stickers"" width=""400"" height=""400"" data-attachment-id=""4556494"" /></center>
<p class=""text-center""><br /><strong>Clear Sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/ea3fb5f5ae73fee837b3a1f7d3a8228d49056e6a.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/6389a6fe8590ce81a092062853f2ff0675bbba5d_thumb_sm.png"" alt=""Custom Brushed Aluminum Stickers"" width=""400"" height=""400"" data-attachment-id=""4556492"" /></center>
<p class=""text-center""><br /><strong>Brushed Aluminum Sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/6389a6fe8590ce81a092062853f2ff0675bbba5d.jpg"">DOWNLOAD</a></p>
</div>
</div>"," 


Clear Sticker
Download


Clear Sticker
Download


Brushed Aluminum Sticker
DOWNLOAD

"
https://stickerapp.co.uk/press/image-gallery,uk,press,image-gallery,7,"<p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/989837234e3d1927b8889d713e097723d614d0b5_thumb_sm.png"" alt=""Custom Removable Stickers"" width=""398"" height=""400"" data-attachment-id=""4556509"" /></center>
<p class=""text-center""><br /><strong>Removable Sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/989837234e3d1927b8889d713e097723d614d0b5.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/497c556ad2895458244a8e53292b3fa08647e888_thumb_sm.png"" alt=""Custom Kraft Paper Stickers"" width=""400"" height=""400"" data-attachment-id=""4556502"" /></center>
<p class=""text-center""><br /><strong>Kraft Paper Sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/497c556ad2895458244a8e53292b3fa08647e888.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/83750a1751d771c6931d658061724cf6b3910cbd_thumb_sm.png"" alt=""Custom Heavy Duty Stickers"" width=""400"" height=""400"" data-attachment-id=""4556500"" /></center>
<p class=""text-center""><br /><strong>Heavy Duty Sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/83750a1751d771c6931d658061724cf6b3910cbd.jpg"">DOWNLOAD</a></p>
</div>
</div>"," 


Removable Sticker
Download


Kraft Paper Sticker
Download


Heavy Duty Sticker
DOWNLOAD

"
https://stickerapp.co.uk/press/image-gallery,uk,press,image-gallery,8,"<p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/e0a5161e2b3cf5f4241d04826e947fd0b26424f2_thumb_sm.png"" alt=""Custom 3D Epoxy Stickers"" width=""400"" height=""400"" data-attachment-id=""4556497"" /></center>
<p class=""text-center""><br /><strong>3D Epoxy Sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/e0a5161e2b3cf5f4241d04826e947fd0b26424f2.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/6abf25f6c37e0d529b9c8921bbeeaff8627f460a_thumb_sm.png"" alt=""Custom Back Paper Print Stickers"" width=""400"" height=""400"" data-attachment-id=""4556491"" /></center>
<p class=""text-center""><br /><strong>Back Paper Print Sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/6abf25f6c37e0d529b9c8921bbeeaff8627f460a.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/6ce5568c72e5490131a73a33741868cce4b6f62c_thumb_sm.png"" alt=""Custom Stickers"" width=""400"" height=""400"" data-attachment-id=""4556498"" /></center>
<p class=""text-center""><br /><strong>Custom Sticker</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/12/6ce5568c72e5490131a73a33741868cce4b6f62c.jpg"">DOWNLOAD</a></p>
</div>
</div>"," 


3D Epoxy Sticker
Download


Back Paper Print Sticker
Download


Custom Sticker
DOWNLOAD

"
https://stickerapp.co.uk/press/people,uk,press,people,0,"<h1 class=""text-center"">StickerApp People</h1>
<p class=""text-center"">Current press pictures of Team StickerApp</p>
<p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/8b6d43a5996218bcd5045d6e5cfda95e1c346436_thumb_sm.png"" alt=""Linda Vinberg - CEO"" width=""385"" height=""400"" data-attachment-id=""4542216"" /></center>
<p class=""text-center""><br /><strong>Linda Vinberg</strong></p>
<p class=""text-center"">CEO</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/8b6d43a5996218bcd5045d6e5cfda95e1c346436.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/0509d8fd8b1d7bd403f75843b77b3dcf2a81c8c0_thumb_sm.png"" alt=""Johan Senneby - CIO"" width=""385"" height=""400"" data-attachment-id=""4542213"" /></center>
<p class=""text-center""><br /><strong>Johan Senneby</strong></p>
<p class=""text-center"">CIO</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/0509d8fd8b1d7bd403f75843b77b3dcf2a81c8c0.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/faed904bcd1cd56780959aaecb0e9461b001eaed_thumb_sm.png"" alt=""Amity Jones - President StickerApp Inc"" width=""385"" height=""400"" data-attachment-id=""4542211"" /></center>
<p class=""text-center""><br /><strong>Amity Jones</strong></p>
<p class=""text-center"">President StickerApp Inc</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/faed904bcd1cd56780959aaecb0e9461b001eaed.jpg"">DOWNLOAD</a></p>
</div>
</div>","StickerApp People
Current press pictures of Team StickerApp
 


Linda Vinberg
CEO
Download


Johan Senneby
CIO
Download


Amity Jones
President StickerApp Inc
DOWNLOAD

"
https://stickerapp.co.uk/press/people,uk,press,people,1,"<p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/6ba974a9ecf6f54d85eebf245ef1f916d9008c88_thumb_sm.png"" alt=""Karin Dahl - BI"" width=""385"" height=""400"" data-attachment-id=""4542215"" /></center>
<p class=""text-center""><br /><strong>Karin Dahl</strong></p>
<p class=""text-center"">Analytics</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/6ba974a9ecf6f54d85eebf245ef1f916d9008c88.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/e4176438cccde26453d35bf0ae9240d443e4a55b_thumb_sm.png"" alt=""Christoffer Persson - Head of Production"" width=""385"" height=""400"" data-attachment-id=""4542212"" /></center>
<p class=""text-center""><br /><strong>Christoffer Persson&nbsp;</strong></p>
<p class=""text-center"">Head of Production</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/e4176438cccde26453d35bf0ae9240d443e4a55b.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/c400ce384fa47ee9312a439d3c8863af259a3ddb_thumb_sm.png"" alt=""Pilvi Brousali - CMO"" width=""385"" height=""400"" data-attachment-id=""4542218"" />
<p class=""text-center""><strong><br />Pilvi Brousali</strong></p>
<p class=""text-center"">CMO</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/09/c400ce384fa47ee9312a439d3c8863af259a3ddb.jpg"">DOWNLOAD</a></p>
</div>
</div>"," 


Karin Dahl
Analytics
Download


Christoffer Persson 
Head of Production
Download


Pilvi Brousali
CMO
DOWNLOAD

"
https://stickerapp.co.uk/press/people,uk,press,people,2,"<p class=""text-center"">&nbsp;</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/0d054f1485cf76216454242a5ef9c91a6323b079_thumb_sm.png"" alt=""Henrik Hubner"" width=""385"" height=""400"" data-attachment-id=""4542212"" /></center>
<p class=""text-center""><br /><strong>Henrik Hubner</strong></p>
<p class=""text-center"">Founder</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/0d054f1485cf76216454242a5ef9c91a6323b079.png"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/966d0b3ab3f99cd1ba246f86073c3536f914d66a_thumb_sm.png"" alt=""Carl Bengtsson - Founder"" width=""385"" height=""400"" data-attachment-id=""4545780"" /></center>
<p class=""text-center""><br /><strong>Carl Bengtsson</strong></p>
<p class=""text-center"">Founder</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/966d0b3ab3f99cd1ba246f86073c3536f914d66a.jpg"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/0d054f1485cf76216454242a5ef9c91a6323b079_thumb_sm.png"" alt="""" width=""385"" height=""400"" data-attachment-id=""4545796"" /></center>
<p class=""text-center""><br /><strong>Hugo Ljungberg</strong></p>
<p class=""text-center"">Founder</p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/10/0d054f1485cf76216454242a5ef9c91a6323b079.png"">DOWNLOAD</a></p>
</div>
</div>"," 


Henrik Hubner
Founder
Download


Carl Bengtsson
Founder
Download


Hugo Ljungberg
Founder
DOWNLOAD

"
https://stickerapp.co.uk/press/people,uk,press,people,3,"<p><a class=""btn btn-default"" title=""Make Custom Stickers"" href=""https://stickerapp.co.uk/personalised-stickers"">PRINT STICKERS</a> <a class=""btn btn-default"" title=""Sticker materials"" href=""https://stickerapp.co.uk/materials"">Sticker Materials</a> <a class=""btn btn-default"" title=""Products for any sticker need"" href=""https://stickerapp.co.uk/usages"">Sticker usages</a></p>",PRINT STICKERS Sticker Materials Sticker usages
https://stickerapp.co.uk/press/brand-logos,uk,press,brand-logos,0,"                <h1 class=""text-center"">StickerApp Original Logo&nbsp;</h1>
<p class=""text-center"">Download our logo in our iconic yellow and black brand colors. If you can't find the format you need here please reach out to us via <em>pr@stickerapp.com</em></p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/d5d1dd7e2804d0318b4b3493a749cacd2b9022de_thumb_sm.png"" alt=""StickerApp Logo 1500px"" width=""400"" height=""250"" data-attachment-id=""4564573"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/03/21/4daeee1df6211a4fac2cd5d1701568e554881f39_thumb.png"" alt="""" height="""" data-attachment-id=""4039592"" />
--></p>
<p class=""text-center""><br /><strong>BRAND LOGO - LARGE</strong></p>
<p class=""text-center""><strong>1500px web</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/d5d1dd7e2804d0318b4b3493a749cacd2b9022de.png"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/d64a8adb1e050bd48e04fb4a3ad188c9c5a78938_thumb_sm.png"" alt=""StickerApp Logo 800px"" width=""400"" height=""250"" data-attachment-id=""4564572"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/03/22/da1bbbc01468da76ea2c41d3551162474a58fdc0.png"" alt="""" height="""" data-attachment-id=""4044019"" />
--></p>
<p class=""text-center""><br /><strong>BRAND LOGO - MEDIUM</strong></p>
<p class=""text-center""><strong>800px web</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/d64a8adb1e050bd48e04fb4a3ad188c9c5a78938.png"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/439cf5123abe225df126a30ea8bec8c6cdeb3c78_thumb_sm.png"" alt=""StickerApp Logo 500px"" width=""400"" height=""250"" data-attachment-id=""4564571"" /></center>
<p class=""text-center""><!-- Old image<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/04/25/69a1dcde391d82830aef812a067e9bf6d59c777e_thumb.png"" alt="""" width="""" height="""" data-attachment-id=""4159306"" />
--></p>
<p class=""text-center""><br /><strong>BRAND LOGO - SMALL</strong></p>
<p class=""text-center""><strong>500px web</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/439cf5123abe225df126a30ea8bec8c6cdeb3c78.png"">DOWNLOAD</a></p>
</div>
</div>        "," StickerApp Original Logo 
Download our logo in our iconic yellow and black brand colors. If you can't find the format you need here please reach out to us via pr@stickerapp.com



BRAND LOGO - LARGE
1500px web
Download



BRAND LOGO - MEDIUM
800px web
Download



BRAND LOGO - SMALL
500px web
DOWNLOAD

 "
https://stickerapp.co.uk/press/brand-logos,uk,press,brand-logos,1,"                <h2 class=""text-center"">StickerApp Logo Black/White</h2>
<p class=""text-center"">Download our logo in it's black and white version. If you can't find the format you need here please reach out to us via pr@stickerapp.com</p>
<div class=""row"">
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/d0a3dcc53d8648c211e32c7bc4655105499b2774_thumb_sm.png"" alt=""StickerApp Logo Black and White 1500px"" width=""400"" height=""235"" data-attachment-id=""4564597"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/03/21/4daeee1df6211a4fac2cd5d1701568e554881f39_thumb.png"" alt="""" height="""" data-attachment-id=""4039592"" />
--></p>
<p class=""text-center""><br /><strong>BRAND LOGO - LARGE</strong></p>
<p class=""text-center""><strong>1500px web</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/d0a3dcc53d8648c211e32c7bc4655105499b2774.png"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/096908a33874a23e8040d3e409b6dd9317853ada_thumb_sm.png"" alt=""StickerApp logo Black and White 800px"" width=""400"" height=""235"" data-attachment-id=""4564596"" /></center>
<p class=""text-center""><!-- Old image
<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/03/22/da1bbbc01468da76ea2c41d3551162474a58fdc0.png"" alt="""" height="""" data-attachment-id=""4044019"" />
--></p>
<p class=""text-center""><br /><strong>BRAND LOGO - MEDIUM</strong></p>
<p class=""text-center""><strong>800px web</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/096908a33874a23e8040d3e409b6dd9317853ada.png"">Download</a></p>
</div>
<div class=""col-xs-12 col-sm-4"" style=""border: 8px solid #e8e8e8; background: #FFF; border-radius: 17px; padding: 40px 0 20px 0;""><center><img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/be3d11034231536826027ae50044861342c426f3_thumb_sm.png"" alt=""StickerApp logo black and white 500px"" width=""400"" height=""235"" data-attachment-id=""4564595"" /></center>
<p class=""text-center""><!-- Old image<img class="" img-responsive"" src=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/04/25/69a1dcde391d82830aef812a067e9bf6d59c777e_thumb.png"" alt="""" width="""" height="""" data-attachment-id=""4159306"" />
--></p>
<p class=""text-center""><br /><strong>BRAND LOGO - SMALL</strong></p>
<p class=""text-center""><strong>500px web</strong></p>
<p class=""text-center""><a class=""btn btn-default"" href=""https://d6ce0no7ktiq.cloudfront.net/images/attachment/2022/08/15/be3d11034231536826027ae50044861342c426f3.png"">DOWNLOAD</a></p>
</div>
</div>        "," StickerApp Logo Black/White
Download our logo in it's black and white version. If you can't find the format you need here please reach out to us via pr@stickerapp.com



BRAND LOGO - LARGE
1500px web
Download



BRAND LOGO - MEDIUM
800px web
Download



BRAND LOGO - SMALL
500px web
DOWNLOAD

 "
